,0
35243|MBD1,0.00019113031196866842
36738|NR3C1,0.00019186174698093697
5979|HOXC9,0.00019239896704466422
51897|SMARCA4,0.00019253390920708657
8273|HDAC2,0.00019299726172863742
48851|KDM4A,0.00019363327698463672
40393|PPARG,0.00019373561766886967
44264|RUNX1,0.00019390205784249704
41986|KMT2B,0.00019445095409541827
49846|EED,0.00019665151068392893
37434|RELA,0.00019671201315539887
37779|NPAS2,0.0001984999338360855
2991|ARNTL,0.0001991753748728407
41728|FOXA2,0.00019983848962522045
48649|HDAC1,0.00020042218142809354
5095|BRD2,0.00020096571470361907
54458|MYOD1,0.00020111100756333756
43789|POU3F1,0.00020112610064608788
59433|HEY2,0.00020153790982987055
58642|MED1,0.00020194384468835632
36846|PTF1A,0.00020278101345054737
41892|T,0.0002034862013681463
36980|MBD3,0.0002038385224309386
2648|TBP,0.00020403343631605642
57187|CTNNB1,0.00020413271962597054
32906|SMC1A,0.00020502630059736438
5906|EZH2,0.00020509783654616795
36996|CHD4,0.00020573242775542987
2855|KDM2A,0.00020698271985642968
37806|NPAS2,0.0002080076878463938
55700|EZH2,0.00020889488542829153
41938|HIRA,0.00020904015488602327
34109|HIST1H1D,0.00020908271477922715
41360|WDR5,0.0002093940822430104
36972|MBD3,0.0002093996010040685
39642|RELA,0.0002100696636359128
54693|KDM1A,0.00021079755359009478
33849|RBPJ,0.0002109027640135831
44828|GSK3B,0.00021111490057810315
57186|CTNNB1,0.00021158672633219403
35237|MECP2,0.0002116728096926313
48666|ATRX,0.00021269966087821172
43465|SOX9,0.00021281028247023426
36763|NR3C1,0.00021300717055203425
37756|RBBP5,0.00021365874684406433
44857|SMARCA4,0.00021407031825224792
4394|JARID2,0.00021409463977168893
44153|SPNS1,0.0002141639631516606
4534|SIRT1,0.0002142761846686951
176|RXRG,0.00021452788751817175
49754|SPI1,0.0002147438664200254
35955|Input,0.0002147438664200254
39127|KAT8,0.00021516689466968226
44166|ELK4,0.0002163929654827092
34095|ESR1,0.0002171107632122817
41579|AR,0.00021740951856535773
55977|SMC1A,0.00021740962731632888
54457|MYOD1,0.00021743665199059045
41544|CLOCK,0.00021759301304561537
49675|HDAC3,0.00021778328939105722
49972|SUZ12,0.0002178884810223473
3286|GATA3,0.00021857987812702338
47461|TWIST1,0.00021864073064004438
51928|STAT1,0.0002187275590985574
39381|AR,0.00022105055344792885
2760|STAT5A,0.00022184974776394564
4415|PAXIP1,0.0002219468057837593
51091|GATA6,0.0002219789862249374
49574|FOS,0.00022199397248333098
39064|nan,0.00022252050221794505
34960|NR3C1,0.00022434294692049627
47771|SUZ12,0.00022504378448086345
57704|Input,0.0002269675155583295
36408|Input,0.00022772141310258717
35035|POLR2B,0.0002280435830293825
8616|POLR2B,0.0002280435830293825
37581|NR3C1,0.00022810610175722805
109|CEBPB,0.0002305101424474565
35235|MECP2,0.0002318207886910084
37646|NR3C1,0.0002332182445425449
44165|ELK4,0.00023378806004120865
37774|ASCL1,0.00023480103013886187
38622|SUZ12,0.00023598583485912798
44160|ELK1,0.00023629076705348608
57748|FOXD3,0.00023759280547039469
5843|STAT5B,0.00023817403631825953
43180|KMT2B,0.00023884029324829027
5916|SUZ12,0.00023953150606413447
57998|SMARCA4,0.00023995050217997467
39898|CEBPB,0.0002426346452924129
37819|ARNTL,0.0002435004479813599
51364|ZIC2,0.0002435095872551849
20|CREB1,0.00024658333561888336
52919|CEBPB,0.00024784610997513205
33845|RBPJ,0.00024847219621349143
5096|BRD2,0.00024905393229413534
33837|RBPJ,0.00024932144176700584
39072|SMC3,0.00025030310533341864
9939|AHR,0.000250403183530561
5530|RXRA,0.0002511687668012638
52904|MED23,0.0002518988983447831
54462|MYOG,0.00025244404461018875
37893|EGR2,0.0002530968210297352
49556|FOS,0.00025357445690310347
39673|PRDM14,0.0002544382205726843
8919|KDM6B,0.000254544340351599
